,sinus
1206,-0.20596411040725005
1207,-0.23661504726351193
1208,-0.2670322399826824
1209,-0.29718564040156437
1210,-0.32704546101842247
1211,-0.3565822042523282
1212,-0.3857666917628572
1213,-0.4145700931767748
1214,-0.44296395454324133
1215,-0.47092022654820415
1216,-0.49841129206674806
1217,-0.5254099936262456
1218,-0.5518896600806099
1219,-0.577824133082672
1220,-0.603187792779385
1221,-0.6279555832888376
1222,-0.6521030373099833
1223,-0.6756063003968678
1224,-0.6984421544446959
1225,-0.7205880406712346
1226,-0.7420220818808041
1227,-0.7627231041153891
1228,-0.7826706575030971
1229,-0.8018450365452102
1230,-0.8202272994736318
1231,-0.8377992870791013
1232,-0.8545436405858966
1233,-0.8704438187874888
1234,-0.8854841144470833
1235,-0.8996496697279872
1236,-0.9129264909686086
1237,-0.9253014624256551
1238,-0.9367623592921316
1239,-0.9472978597072282
1240,-0.9568975560150583
1241,-0.9655519649853985
1242,-0.9732525372229021
1243,-0.9799916655836307
1244,-0.9857626927063661
1245,-0.990559917582974
1246,-0.9943786011986726
1247,-0.9972149711991378
1248,-0.9990662256318473
1249,-0.9999305357005686
1250,-0.999807047583959
1251,-0.9986958832719441
1252,-0.9965981404470361
1253,-0.9935158913964314
1254,-0.9894521809773638
1255,-0.9844110235895096
1256,-0.9783973992295865
1257,-0.9714172485484694
1258,-0.9634774670182465
1259,-0.9545858980751901
1260,-0.9447513254133493
1261,-0.9339834642715166
1262,-0.9222929518666365
1263,-0.909691336867876
1264,-0.8961910679988683
1265,-0.8818054817146214
1266,-0.8665487890716367
1267,-0.8504360616283867
1268,-0.8334832166433113
1269,-0.815707001246304
1270,-0.7971249759869595
1271,-0.7777554974231891
1272,-0.7576177000009291
1273,-0.7367314772190994
1274,-0.7151174618554341
1275,-0.6927970056982783
1276,-0.6697921583539252
1277,-0.6461256455900543
1278,-0.6218208467366666
1279,-0.5969017717202916
1280,-0.5713930372449384
1281,-0.5453198425540912
1282,-0.5187079444913489
1283,-0.491583632080163
1284,-0.4639737005033253
1285,-0.43590542472133414
1286,-0.4074065324128994
1287,-0.3785051767405275
1288,-0.3492299083543217
1289,-0.3196096473472777
1290,-0.28967365456464744
1291,-0.25945150279368434
1292,-0.2289730475091374
1293,-0.19826839733710533
1294,-0.16736788441072714
1295,-0.1363020342780298
1296,-0.10510153591870128
1297,-0.07379721122621206
1298,-0.04241998473281001
1299,-0.011000852930006256
1300,0.020429146250260526
1301,0.05183896415504243
1302,0.08319757205330228
1303,0.11447399184620381
1304,0.14563732656784908
1305,0.17665679103743367
1306,0.2075017420982124
1307,0.23814170908981033
1308,0.26854642377751514
1309,0.29868585038104795
1310,0.3285302151471387
1311,0.3580500358048589
1312,0.3872161507305506
1313,0.4159997476603997
1314,0.4443723922740866
1315,0.4723060561252457
1316,0.4997731445136442
1317,0.5267465235889607
1318,0.5531995472702959
1319,0.5791060834809945
1320,0.6044405400138383
1321,0.6291778897888236
1322,0.653293695622107
1323,0.6767641342872656
1324,0.6995660201491146
1325,0.7216768279392624
1326,0.743074715155792
1327,0.7637385435163812
1328,0.7836478999300097
1329,0.8027831165945811
1330,0.8211252904646992
1331,0.8386563019076956
1332,0.855358832627958
1333,0.87121638276409
1334,0.8862132871393155
1335,0.9003347308310113
1336,0.91356676372062
1337,0.9258963143343059
1338,0.9373112027119342
1339,0.9478001524641662
1340,0.9573528019014922
1341,0.9659597142874546
1342,0.9736123871310319
1343,0.9803032606206931
1344,0.9860257250522213
1345,0.9907741274015671
1346,0.9945437768752691
1347,0.9973309495652267
1348,0.999132892114081
1349,0.9999478244425988
1350,0.9997749415064913
1351,0.9986144140916784
1352,0.9964673886422271
1353,0.9933359861372874
1354,0.9892232999817894
1355,0.9841333929656797
1356,0.97807129323444
1357,0.9710429893373086
1358,0.963055424302418
1359,0.954116488784496
1360,0.9442350132529581
1361,0.9334207592986303
1362,0.9216844099483835
1363,0.9090375591739032
1364,0.8954927003623575
1365,0.8810632140427063
1366,0.8657633546121734
1367,0.8496082363005251
1368,0.8326138182129119
1369,0.8147968885793107
1370,0.7961750481366207
1371,0.7767666927909682
1372,0.7565909954219017
1373,0.7356678869124887
1374,0.714018036526487
1375,0.691662831412434
1376,0.6686243555452919
1377,0.6449253678706638
1378,0.620589279843254
1379,0.5956401322541155
1380,0.5701025715611022
1381,0.5440018254369111
1382,0.5173636779905952
1383,0.49021444412720944
1384,0.4625809436988464
1385,0.43449047489776765
1386,0.40597078737839065
1387,0.3770500547933741
1388,0.3477568469881292
1389,0.3181201017232085
1390,0.2881690961690174
1391,0.2579334179438519
1392,0.22744293584263667
1393,0.1967277704287844
1394,0.16581826416625423
1395,0.13474495154448768
1396,0.10353852885762087
1397,0.07222982390931883
1398,0.040849765500996164
1399,0.009429352979794815
1400,-0.022000374515319027
1401,-0.05340836854161562
1402,-0.08476360222793908
1403,-0.11603510075068928
1404,-0.14719197206341
1405,-0.17820343731260835
1406,-0.20903886130111465
1407,-0.23966778272294975
1408,-0.27005994431165165
1409,-0.3001853226453502
1410,-0.33001415784899146
1411,-0.3595169830339908
1412,-0.38866465331133376
1413,-0.41742837469202604
1414,-0.4457797324368784
1415,-0.47369071918062894
1416,-0.501133762573318
1417,-0.5280817525686914
1418,-0.5545080681169802
1419,-0.5803866035745288
1420,-0.6056917943472371
1421,-0.6303986423126241
1422,-0.6544827403728158
1423,-0.6779202966690502
1424,-0.7006881580061184
1425,-0.7227638327695295
1426,-0.7441255131232114
1427,-0.76475209659197
1428,-0.7846232068485888
1429,-0.8037192138828184
1430,-0.8220212533748684
1431,-0.8395112453564549
1432,-0.8561719120525717
1433,-0.8719867949353134
1434,-0.8869402710068165
1435,-0.901017568218102
1436,-0.9142047800875499
1437,-0.9264888793940744
1438,-0.9378577311001347
1439,-0.9483001042734498
1440,-0.9578056832553156
1441,-0.9663650777909781
1442,-0.9739698323466087
1443,-0.9806124344334208
1444,-0.9862863220452978
1445,-0.9909858901350491
1446,-0.9947064961597011
1447,-0.9974444646536567
1448,-0.9991970908687207
1449,-0.9999626434435038
1450,-0.9997403661150684
1451,-0.9985304784630205
1452,-0.9963341756950863
1453,-0.9931536274658697
1454,-0.9889919757355486
1455,-0.9838533316578788
1456,-0.9777427715335325
1457,-0.9706663317728752
1458,-0.9626310029689584
1459,-0.9536447229459017
1460,-0.9437163689597742
1461,-0.9328557488927386
1462,-0.9210735915952466
1463,-0.9083815362694125
1464,-0.8947921209819079
1465,-0.8803187702524459
1466,-0.8649757818298891
1467,-0.8487783125432271
1468,-0.8317423633428115
1469,-0.8138847634616173
1470,-0.7952231538463451
1471,-0.7757759696644291
1472,-0.7555624221520756
1473,-0.734602479611806
1474,-0.7129168476557357
1475,-0.6905269488199303
1476,-0.6674549013107055
1477,-0.6437234972806773
1478,-0.6193561801636832
1479,-0.594377021646028
1480,-0.5688106977861616
1481,-0.542682464718238
1482,-0.5160181336564421
1483,-0.48884404542106696
1484,-0.4611870443667431
1485,-0.43307445193927013
1486,-0.4045340396355781
1487,-0.37559400159513884
1488,-0.34628292669414384
1489,-0.3166297703976894
1490,-0.2866638260471616
1491,-0.2564146960179894
1492,-0.2259122624358581
1493,-0.1951866576142084
1494,-0.16426823438660162
1495,-0.13318753599403402
1496,-0.10197526608432411
1497,-0.07066225817964783
1498,-0.03927944539011815
1499,-0.007857829725757557
1500,0.023571548427767593
1501,0.05497764103100109
1502,0.08632942303301139
1503,0.11759592307803224
1504,0.14874625401395458
1505,0.17974964346280617
1506,0.21057546419100692
1507,0.241193264421988
1508,0.27157279781886456
1509,0.3016840534909698
1510,0.3314972854725646
1511,0.36098304228938927
1512,0.39011219595441843
1513,0.4188559707166745
1514,0.44718597159477835
1515,0.4750742122687741
1516,0.5024931429104169
1517,0.5294156772428694
1518,0.555815219413019
1519,0.5816656901768431
1520,0.6069415527123176
1521,0.6316178378225324
1522,0.6556701686473435
1523,0.6790747846759223
1524,0.7018085652649535
1525,0.7238490524571454
1526,0.7451744732071875
1527,0.7657637608200417
1528,0.7855965758499529
1529,0.8046533260805483
1530,0.8229151859995522
1531,0.8403641153296129
1532,0.8569828768364803
1533,0.8727550534197718
1534,0.887665064240568
1535,0.9016981802153848
1536,0.9148405384817656
1537,0.9270791561523758
1538,0.938401943096758
1539,0.948797713909522
1540,0.9582561989495836
1541,0.9667680545022806
1542,0.974324871983446
1543,0.9809191862639203
1544,0.9865444830371287
1545,0.9911952052643155
1546,0.9948667586470601
1547,0.9975555161840601
1548,0.9992588217360152
1549,0.9999749926669571
1550,0.9997033214947325
1551,0.9984440765948347
1552,0.9961985019309664
1553,0.9929688158359576
1554,0.9887582088056985
1555,0.9835708403630081
1556,0.9774118349321859
1557,0.9702872767924398
1558,0.9622042040582734
1559,0.9531706017333443
1560,0.9431953938051767
1561,0.9322884344545431
1562,0.920460498304556
1563,0.9077232697868439
1564,0.8940893315748855
1565,0.8795721521963054
1566,0.8641860726699863
1567,0.8479462924216657
1568,0.8308688541692517
1569,0.8129706281629459
1570,0.7942692954584014
1571,0.7747833304630349
1572,0.7545319827509409
1573,0.7335352579287387
1574,0.711813897983366
1575,0.6893893607052142
1576,0.6662837985602226
1577,0.6425200367663014
1578,0.6181215507663858
1579,0.5931124429923568
1580,0.5675174191228188
1581,0.541361763632288
1582,0.5146713148371269
1583,0.487472439321064
1584,0.45979200597557873
1585,0.4316573593432339
1586,0.4030962927596485
1587,0.37413702071511923
1588,0.3448081511400522
1589,0.31513865702404575
1590,0.2851578478890255
1591,0.25489534079526716
1592,0.22438103104101959
1593,0.19364506272826496
1594,0.16271779887143648
1595,0.13162979150212395
1596,0.10041175143091684
1597,0.06909451793791183
1598,0.03770902824958184
1599,0.006286287063903444
1600,-0.02514266413610739
1601,-0.05654677771823904
1602,-0.08789503063014273
1603,-0.11915645494430015
1604,-0.15030016858060863
1605,-0.1812954056404654
1606,-0.21211154700113605
1607,-0.24271815039093372
1608,-0.2730849805906189
1609,-0.30318203920236947
1610,-0.33297959432726
1611,-0.3624482099772283
1612,-0.3915587750577558
1613,-0.42028253223480616
1614,-0.44859110624851684
1615,-0.47645653199825394
1616,-0.5038512821422744
1617,-0.5307482943415768
1618,-0.5571209979177962
1619,-0.5829433401524474
1620,-0.6081898119991953
1621,-0.6328354733298726
1622,-0.6568559774909071
1623,-0.6802275954564468
1624,-0.7029272391376111
1625,-0.7249324843418556
1626,-0.7462215927975001
1627,-0.766773533720652
1628,-0.7865680045210214
1629,-0.8055854508893121
1630,-0.8238070861391024
1631,-0.8412149097048974
1632,-0.8577917249917245
1633,-0.8735211563057395
1634,-0.8883876650638475
1635,-0.9023765651292328
1636,-0.9154740373448003
1637,-0.9276671431458058
1638,-0.9389438373677493
1639,-0.9492929801341363
1640,-0.9587043478799243
1641,-0.9671686434185995
1642,-0.974677505164642
1643,-0.9812235153488736
1644,-0.9868002073948711
1645,-0.9914020722685087
1646,-0.9950245639444862
1647,-0.9976641038811602
1648,-0.9993180845646403
1649,-0.9999848720822291
1650,-0.999663807737665
1651,-0.9983552086989225
1652,-0.9960603676874761
1653,-0.9927815517005895
1654,-0.9885219997739421
1655,-0.9832859197735532
1656,-0.9770784842508013
1657,-0.9699058253251991
1658,-0.9617750286324047
1659,-0.9526941263090611
1660,-0.9426720890855546
1661,-0.9317188173852368
1662,-0.919845131601926
1663,-0.9070627613398398
1664,-0.8933843338901033
1665,-0.8788233617045078
1666,-0.8633942290902857
1667,-0.8471121779754142
1668,-0.829993292865863
1669,-0.8120544849241627
1670,-0.7933134753198362
1671,-0.7737887776568578
1672,-0.7534996797444663
1673,-0.732466224518949
1674,-0.7107091902130949
1675,-0.68825006988849
1676,-0.6651110501646272
1677,-0.6413149893222138
1678,-0.6168853946778715
1679,-0.591846399439865
1680,-0.566222738765304
1681,-0.5400397254654788
1682,-0.5133232248341754
1683,-0.48609962924028954
1684,-0.45839583194508216
1685,-0.43023920062282955
1686,-0.40165755027502414
1687,-0.3726791157788499
1688,-0.3433325239410468
1689,-0.31364676531274704
1690,-0.2836511654420679
1691,-0.2533753560001583
1692,-0.22284924546841997
1693,-0.19210298954994431
1694,-0.16116696146448317
1695,-0.13007172188733607
1696,-0.09884798878803115
1697,-0.06752660702719251
1698,-0.03613851798719538
1699,-0.004714728875738343
1700,0.02671371773079196
1701,0.05811577475682457
1702,0.08946042112349296
1703,0.12071669252408158
1704,0.1518537119110223
1705,0.18284072005638025
1706,0.21364710590913102
1707,0.24424243689175615
1708,0.2745964888640162
1709,0.3046792760936005
1710,0.33446108077941844
1711,0.36391248245160135
1712,0.3930043870752728
1713,0.4217080556965814
1714,0.4499951329536156
1715,0.47783767492931967
1716,0.5052081769396144
1717,0.5320796005487444
1718,0.5584254004062088
1719,0.5842195503220519
1720,0.6094365691479485
1721,0.6340515458046938
1722,0.6580401639966729
1723,0.6813787261526804
1724,0.704044176881829
1725,0.7260141257276608
1726,0.7472668693272914
1727,0.7677814127810937
1728,0.7875374904804817
1729,0.8065155860154863
1730,0.8246969515741247
1731,0.8420636263967131
1732,0.8585984545055756
1733,0.8742851017152294
1734,0.8891080716785431
1735,0.9030527212966865
1736,0.9161052751002623
1737,0.9282528389221131
1738,0.9394834125646654
1739,0.9497859017332216
1740,0.9591501289311688
1741,0.9675668435579509
1742,0.975027731016007
1743,0.9815254209422636
1744,0.9870534944821833
1745,0.9916064906405252
1746,0.9951799116592988
1747,0.9977702274787705
1748,0.9993748792071272
1749,0.9999922816650445
1750,0.9996218249407279
1751,0.9982638749964216
1752,0.9959197733032311
1753,0.9925918355257509
1754,0.9882833492193104
1755,0.9829985705985069
1756,0.9767427203127117
1757,0.9695219783203527
1758,0.9613434777434118
1759,0.9522152978587082
1760,0.9421464560837111
1761,0.9311468990970059
1762,0.9192274929958365
1763,0.9064000125720016
1764,0.8926771296557584
1765,0.8780724006403351
1766,0.8626002530318739
1767,0.8462759712800734
1768,0.8291156815789534
1769,0.8111363360249882
1770,0.7923556958091013
1771,0.7727923136838959
1772,0.7524655157014228
1773,0.7313953820030131
1774,0.7096027270938645
1775,0.6871090791836578
1776,0.6639366590421731
1777,0.6401083579024085
1778,0.6156477149741773
1779,0.5905788940920697
1780,0.5649266599233167
1781,0.5387163534585901
1782,0.5119738670021593
1783,0.484725618543983
1784,0.4569985257494769
1785,0.42881997925446197
1786,0.40021781576185556
1787,0.3712202903601677
1788,0.34185604876906167
1789,0.31215409893476836
1790,0.2821437823996967
1791,0.25185474541497566
1792,0.2213169094730034
1793,0.19056044191652385
1794,0.15961572599610835
1795,0.1285133310267531
1796,0.09728398198899825
1797,0.06595852934906155
1798,0.03456791845283077
1799,0.0031431590573583073
1800,-0.028284705360617408
1801,-0.05968462824248331
1802,-0.09102559067574044
1803,-0.12227663193489909
1804,-0.15340688019691542
1805,-0.18438558286520793
1806,-0.2151821371507979
1807,-0.24576612013143803
1808,-0.2761073189338192
1809,-0.30617576048053563
1810,-0.3359417411425259
1811,-0.36537585612306245
1812,-0.3944490284097248
1813,-0.4231325376207269
1814,-0.4513980482163105
1815,-0.4792176376763052
1816,-0.5065638239259552
1817,-0.5334095926008734
1818,-0.5597284236444936
1819,-0.5854943175572174
1820,-0.610681821056161
1821,-0.6352660522659759
1822,-0.6592227252179246
1823,-0.6825281739427971
1824,-0.7051593757182318
1825,-0.7270939739630781
1826,-0.7483103001955069
1827,-0.7687873955307012
1828,-0.7885050313158759
1829,-0.8074437291445332
1830,-0.8255847801232467
1831,-0.8429102632931228
1832,-0.8594030634078967
1833,-0.8750468877472484
1834,-0.8898262823186854
1835,-0.9037266470352063
1836,-0.9167342502007664
1837,-0.928836242029314
1838,-0.9400206673648179
1839,-0.9502764774801973
1840,-0.9595935410105514
1841,-0.9679626539294578
1842,-0.9753755486790147
1843,-0.9818249022928317
1844,-0.9873043436781697
1845,-0.9918084598716924
1846,-0.9953328014106859
1847,-0.9978738867128141
1848,-0.9994292055237606
1849,-0.9999972213971371
1850,-0.9995773732083909
1851,-0.9981700757103431
1852,-0.9957767191280849
1853,-0.9923996677765031
1854,-0.9880422577356588
1855,-0.9827087935422634
1856,-0.9764045439503526
1857,-0.9691357367188442
1858,-0.9609095524651609
1859,-0.9517341175560622
1860,-0.9416184961076255
1861,-0.930572680991823
1862,-0.9186075840232124
1863,-0.9057350251079594
1864,-0.8919677206316495
1865,-0.8773192708446561
1866,-0.861804146470472
1867,-0.8454376743854795
1868,-0.8282360224923608
1869,-0.8102161837246573
1870,-0.7913959592651549
1871,-0.7717939410237387
1872,-0.7514294931569097
1873,-0.7303227330456035
1874,-0.7084945113380045
1875,-0.6859663914194045
1876,-0.6627606280717052
1877,-0.6389001455094535
1878,-0.6144085146892905
1879,-0.5893099301030169
1880,-0.5636291857740009
1881,-0.5373916509046857
1882,-0.5106232446488285
1883,-0.4833504106512169
1884,-0.45560009081405106
1885,-0.4273996987697054
1886,-0.39877709274943735
1887,-0.36976054808919717
1888,-0.3403787292434557
1889,-0.31066066154913763
1890,-0.28063570251286646
1891,-0.25033351276726956
1892,-0.2197840268678173
1893,-0.1890174236093293
1894,-0.1580640963120307
1895,-0.12695462274053815
1896,-0.09571973492567487
1897,-0.06439028874742783
1898,-0.032997233554750025
1899,-0.0015715814612326782
1900,0.029855623116355985
1901,0.0612533343294046
1902,0.09259053539213505
1903,0.12383626935279353
1904,0.15495966957340176
1905,0.1859299902799473
1906,0.21671663690638243
1907,0.24728919637489688
1908,0.2776174670544752
1909,0.30767148863934013
1910,0.3374215717869639
1911,0.3668383273501693
1912,0.39589269551978884
1913,0.4245559744361983
1914,0.45279984859756384
1915,0.48059641680532694
1916,0.5079182197781303
1917,0.5347382671884268
1918,0.5610300644384832
1919,0.5867676386858276
1920,0.6119255646712829
1921,0.6364789896915547
1922,0.6604036582557894
1923,0.6836759359665244
1924,0.7062728329130759
1925,0.7281720263610253
1926,0.7493518828443316
1927,0.769791479475487
1928,0.7894706246464901
1929,0.808369878001248
1930,0.8264705695772057
1931,0.8437548183187221
1932,0.8602055496816079
1933,0.8758065125343916
1934,0.8905422951970872
1935,0.9043983406927639
1936,0.9173609610811782
1937,0.9294173510372826
1938,0.940555600431308
1939,0.95076470617249
1940,0.9600345830146904
1941,0.9683560735628503
1942,0.9757209572881591
1943,0.9821219586664439
1944,0.98755275435862
1945,0.9920079794669131
1946,0.99548323281958
1947,0.9979750813291858
1948,0.9994810633808303
1949,0.9999996912662149
1950,0.9995304526496207
1951,0.9980738110758332
1952,0.9956312055127133
1953,0.9922050489310341
1954,0.9877987259139873
1955,0.9824165893259001
1956,0.976063955992713
1957,0.9687471014817931
1958,0.9604732538613554
1959,0.9512505865984867
1960,0.9410882104515131
1961,0.9299961644985658
1962,0.9179854062036682
1963,0.9050678006024604
1964,0.8912561085567874
1965,0.8765639741845471
1966,0.8610059113576165
1967,0.844597289377641
1968,0.8273543177706122
1969,0.8092940302872782
1970,0.7904342680939679
1971,0.7707936621237481
1972,0.7503916146889535
1973,0.7292482802761591
1974,0.7073845457031862
1975,0.6848220093968592
1976,0.6615829601796457
1977,0.6376903551051017
1978,0.6131677969068231
1979,0.5880395105833828
1980,0.5623303195459766
1981,0.5360656210510764
1982,0.5092713611350561
1983,0.48197400893310877
1984,0.4542005306056898
1985,0.42597836265016603
1986,0.39733538482284836
1987,0.3682998925442791
1988,0.3389005690403741
1989,0.30916645689976413
1990,0.2791269294784105
1991,0.2488116618424581
1992,0.21825060141049515
1993,0.1874739384679899
1994,0.15651207621583926
1995,0.12539560090736318
1996,0.0941552514325797
1997,0.06282188912468344
1998,0.03142646714325324
1999,-1.942729415827396e-12
