,sinus
1206,-0.10353852886745676
1207,-0.11915645495055982
1208,-0.13474495154707694
1209,-0.1503001685652617
1210,-0.16581826416883114
1211,-0.18129540563951013
1212,-0.19672777041707887
1213,-0.21211154699307638
1214,-0.227442935838096
1215,-0.2427181503970498
1216,-0.2579334179393468
1217,-0.27308498058968445
1218,-0.28816909617151965
1219,-0.3031820392014438
1220,-0.31812010172568583
1221,-0.33297959433320484
1222,-0.34775684698375736
1223,-0.362448209976323
1224,-0.3770500548025333
1225,-0.391558775070252
1226,-0.40597078738077874
1227,-0.42028253224052686
1228,-0.43449047489356796
1229,-0.4485911062541515
1230,-0.46258094369471237
1231,-0.4764565319910029
1232,-0.490214444129487
1233,-0.5038512821414354
1234,-0.5173636779928314
1235,-0.5307482943407535
1236,-0.5440018254452089
1237,-0.5571209979109474
1238,-0.5701025715572714
1239,-0.5829433401457463
1240,-0.5956401322562145
1241,-0.6081898119984243
1242,-0.6205892798395977
1243,-0.6328354733291204
1244,-0.6449253678782215
1245,-0.6568559774956609
1246,-0.668624355547235
1247,-0.6802275954450683
1248,-0.6916628314143213
1249,-0.7029272391369202
1250,-0.7140180365232224
1251,-0.7249324843361747
1252,-0.7356678869093304
1253,-0.7462215928016971
1254,-0.7565909954188527
1255,-0.7667735337200285
1256,-0.7767666927926139
1257,-0.7865680045204216
1258,-0.7961750481382017
1259,-0.8055854508930475
1260,-0.8147968885766074
1261,-0.8238070861385517
1262,-0.832613818218389
1263,-0.8412149097122404
1264,-0.8496082363019033
1265,-0.857791724994965
1266,-0.8657633546098398
1267,-0.8735211563088084
1268,-0.8810632140405008
1269,-0.8883876650634015
1270,-0.8954927003635206
1271,-0.9023765651288143
1272,-0.9090375591749921
1273,-0.9154740373444094
1274,-0.9216844099522199
1275,-0.9276671431427262
1276,-0.9334207592969573
1277,-0.9389438373649117
1278,-0.9442350132538185
1279,-0.9492929801338309
1280,-0.9541164887830997
1281,-0.958704347879648
1282,-0.9630554243050812
1283,-0.9671686434202018
1284,-0.9710429893379329
1285,-0.9746775051611708
1286,-0.9780712932349842
1287,-0.9812235153486862
1288,-0.9841333929648524
1289,-0.9868002073935355
1290,-0.989223299982172
1291,-0.9914020722693336
1292,-0.9933359861367499
1293,-0.9950245639443895
1294,-0.9964673886424465
1295,-0.9976641038810939
1296,-0.9986144140910501
1297,-0.9993180845643358
1298,-0.9997749415063923
1299,-0.9999848720822238
1300,-0.9999478244424977
1301,-0.9996638077373128
1302,-0.9991328921139722
1303,-0.998355208698561
1304,-0.9973309495655671
1305,-0.996060367686917
1306,-0.9945437768757555
1307,-0.9927815517007059
1308,-0.990774127401213
1309,-0.9885219997729896
1310,-0.986025725051786
1311,-0.98328591977373
1312,-0.9803032606187401
1313,-0.9770784842525571
1314,-0.9736123871320961
1315,-0.9699058253272071
1316,-0.9659597142867786
1317,-0.9617750286326707
1318,-0.9573528019028394
1319,-0.9526941263093563
1320,-0.9478001524610129
1321,-0.9426720890834506
1322,-0.9373112027110235
1323,-0.9317188173908746
1324,-0.9258963143333188
1325,-0.9198451316023071
1326,-0.9135667637225163
1327,-0.9070627613433119
1328,-0.9003347308298741
1329,-0.8933843338872707
1330,-0.8862132871381049
1331,-0.8788233617049713
1332,-0.8712163827628072
1333,-0.8633942290907758
1334,-0.8553588326341427
1335,-0.8471121779797969
1336,-0.8386563019102352
1337,-0.8299932928664048
1338,-0.821125290459055
1339,-0.8120544849247295
1340,-0.8027831165930229
1341,-0.7933134753159978
1342,-0.7836478999329064
1343,-0.7737887776528642
1344,-0.7637385435193912
1345,-0.7534996797451049
1346,-0.7430747151540433
1347,-0.7324662245146568
1348,-0.7216768279374536
1349,-0.7107091902086597
1350,-0.6995660201420483
1351,-0.6882500698944732
1352,-0.6767641342906984
1353,-0.6651110501707859
1354,-0.6532936956201287
1355,-0.641314989322959
1356,-0.6291778897924478
1357,-0.616885394678636
1358,-0.6044405400059603
1359,-0.5918463994347831
1360,-0.5791060834788642
1361,-0.5662227387780991
1362,-0.553199547268119
1363,-0.5400397254662964
1364,-0.5267465235929242
1365,-0.5133232248412531
1366,-0.4997731445113809
1367,-0.4860996292347799
1368,-0.4723060561229424
1369,-0.45839583194594546
1370,-0.44437239226522757
1371,-0.4302392006237064
1372,-0.41599974767125647
1373,-0.401657550282577
1374,-0.3872161507348497
1375,-0.37267911577975127
1376,-0.35805003580921263
1377,-0.3433325239419591
1378,-0.3285302151446707
1379,-0.31364676530676056
1380,-0.29868585038549794
1381,-0.2836511654360223
1382,-0.2685464237820067
1383,-0.25337535600109795
1384,-0.23814170908727242
1385,-0.22284924546227391
1386,-0.20750174209565617
1387,-0.19210298954375715
1388,-0.17665679102770016
1389,-0.16116696146544185
1390,-0.14563732657246223
1391,-0.13007172189551333
1392,-0.1144739918436079
1393,-0.09884798878899777
1394,-0.08319757205794898
1395,-0.06752660702816166
1396,-0.051838964145166685
1397,-0.0361385179808949
1398,-0.02042914624764798
1399,-0.0047147288912614506
1400,0.011000852932619187
1401,0.026713717729820945
1402,0.04241998472815133
1403,0.05811577474859119
1404,0.07379721122881804
1405,0.08946042112977227
1406,0.1051015359212999
1407,0.12071669252311733
1408,0.13630203428782656
1409,0.1518537119100622
1410,0.16736788439895672
1411,0.18284072004827195
1412,0.198268397332535
1413,0.2136471059081821
1414,0.22897304750459843
1415,0.24424243689081418
1416,0.25945150279620793
1417,0.2745964888700785
1418,0.2896736545601845
1419,0.3046792760996053
1420,0.3196096473428594
1421,0.334461080778503
1422,0.3492299083567703
1423,0.36391248245747365
1424,0.3785051767429462
1425,0.3930043870810701
1426,0.40740653242193053
1427,0.4217080557088953
1428,0.43590542471713756
1429,0.4499951329527481
1430,0.46397370050564013
1431,0.4778376749284664
1432,0.49158363207610245
1433,0.5052081769387761
1434,0.5187079444998036
1435,0.5320796005540824
1436,0.5453198425562815
1437,0.5584254003933314
1438,0.5713930372470829
1439,0.5842195503212635
1440,0.5969017717165506
1441,0.6094365691414098
1442,0.6218208467387131
1443,0.6340515458095691
1444,0.6461256455920487
1445,0.6580401639959415
1446,0.6697921583612684
1447,0.6813787261519694
1448,0.6927970056949158
1449,0.7040441768759721
1450,0.7151174618521747
1451,0.7260141257269929
1452,0.7367314772159465
1453,0.7472668693266458
1454,0.7576177000026346
1455,0.7677814127851331
1456,0.7777554974111113
1457,0.7875374904753992
1458,0.7971249759841441
1459,0.806515586014912
1460,0.8157070012478156
1461,0.8246969515776904
1462,0.8334832166447551
1463,0.8420636264001137
1464,0.8504360616335891
1465,0.8585984545125376
1466,0.8665487890693095
1467,0.8742851017147579
1468,0.8818054817158537
1469,0.8891080716814287
1470,0.8961910679967995
1471,0.9030527212962692
1472,0.9096913368719827
1473,0.9161052751027899
1474,0.9222929518676465
1475,0.9282528389163393
1476,0.9339834642724503
1477,0.9394834125643327
1478,0.9447513254118208
1479,0.949785901730641
1480,0.9545858980759686
1481,0.9591501289329524
1482,0.9634774670189463
1483,0.9675668435577055
1484,0.9714172485508169
1485,0.9750277310157913
1486,0.9783973992286225
1487,0.9815254209406856
1488,0.9844110235899692
1489,0.9870534944820275
1490,0.9894521809766883
1491,0.9916064906403995
1492,0.9935158913967285
1493,0.995179911659917
1494,0.9965981404454526
1495,0.9977702274782201
1496,0.9986958832717061
1497,0.9993748792070929
1498,0.9998070475840103
1499,0.9999922816650693
1500,0.9999305357005378
1501,0.9996218249405545
1502,0.99906622563142
1503,0.9982638749956216
1504,0.9972149711994855
1505,0.9959197733033187
1506,0.9943786011983959
1507,0.992591835524985
1508,0.9905599175836132
1509,0.9882833492183482
1510,0.9857626927047034
1511,0.9829985705973494
1512,0.9799916655831107
1513,0.9767427203160401
1514,0.9732525372223017
1515,0.9695219783205906
1516,0.9655519649866119
1517,0.9613434777456826
1518,0.9568975560142995
1519,0.9522152978567826
1520,0.9472978597063911
1521,0.9421464560840367
1522,0.9367623592886708
1523,0.9311468990973601
1524,0.9253014624274234
1525,0.9192274929990838
1526,0.9129264909675422
1527,0.906400012572412
1528,0.8996496697268463
1529,0.8926771296561962
1530,0.885484114445869
1531,0.8780724006373182
1532,0.8704438187969475
1533,0.8626002530360461
1534,0.8545436405883184
1535,0.8462759712805908
1536,0.8377992870856197
1537,0.8291156815835643
1538,0.8202272994721371
1539,0.811136336021301
1540,0.8018450365393013
1541,0.7923556958008163
1542,0.7826706575059994
1543,0.7727923136845123
1544,0.7627231041136993
1545,0.7524655156972704
1546,0.7420220818839299
1547,0.7313953819987137
1548,0.720588040664378
1549,0.7096027270842956
1550,0.6984421544428259
1551,0.6871090791949362
1552,0.6756063003949413
1553,0.6639366590428996
1554,0.6521030373135184
1555,0.6401083579087448
1556,0.627955583286804
1557,0.6156477149692091
1558,0.6031877927773007
1559,0.5905788940928536
1560,0.5778241330746009
1561,0.5649266599241182
1562,0.5518896600844984
1563,0.5387163534655384
1564,0.5254099936240223
1565,0.5119738670029937
1566,0.49841129206448265
1567,0.4847256185448326
1568,0.4709202265394803
1569,0.4569985257438692
1570,0.44296395456046816
1571,0.4288199792619125
1572,0.4145700931810181
1573,0.40021781576274573
1574,0.3857666917738719
1575,0.37122029036782567
1576,0.35658220424988696
1577,0.3418560487631369
1578,0.3270454610090772
1579,0.3121540989218664
1580,0.2971856404060166
1581,0.28214378240062854
1582,0.2670322399801642
1583,0.25185474540887426
1584,0.2366150472680424
1585,0.22131690946685514
1586,0.205964110397573
1587,0.19056044190319216
1588,0.17510970842608245
1589,0.15961572600424995
1590,0.14408232137885815
1591,0.12851333102771642
1592,0.11291260019603484
1593,0.09728398199720646
1594,0.08163133640338831
1595,0.06595852934277069
1596,0.050269431715832855
1597,0.034567918453801555
1598,0.01885786753253135
1599,0.0031431590583296675
1600,-0.01257232571943131
1601,-0.028284705352373388
1602,-0.043990099180854565
1603,-0.05968462824151368
1604,-0.07536441629071665
1605,-0.0910255906747731
1606,-0.10666428338802894
1607,-0.12227663194115637
1608,-0.13785878038029212
1609,-0.15340688018876575
1610,-0.16891709125936713
1611,-0.18438558286425322
1612,-0.1998085345508557
1613,-0.21518213714274378
1614,-0.23050259363039063
1615,-0.24576612013754925
1616,-0.2609689468416265
1617,-0.27610731893288554
1618,-0.2911774974995862
1619,-0.3061757604796109
1620,-0.3210984035658033
1621,-0.3359417411484641
1622,-0.35070210717736416
1623,-0.36537585612893114
1624,-0.3799593638248375
1625,-0.3944490284222042
1626,-0.408841271221974
1627,-0.42313253761325426
1628,-0.43731929790449087
1629,-0.45139804821544377
1630,-0.46536531136191694
1631,-0.4792176376690666
1632,-0.49295160587512954
1633,-0.5065638239313911
1634,-0.5200509298656663
1635,-0.5334095926000518
1636,-0.5466365127983202
1637,-0.5597284236436887
1638,-0.572682091670463
1639,-0.5854943175505314
1640,-0.5981619369072012
1641,-0.6106818210553917
1642,-0.6230508778269622
1643,-0.6352660522652257
1644,-0.6473243274596288
1645,-0.6592227252226652
1646,-0.6709583068758485
1647,-0.6825281739367695
1648,-0.6939294688570784
1649,-0.7051593757175431
1650,-0.7162151209391677
1651,-0.7270939739574159
1652,-0.737793247886776
1653,-0.7483103001996891
1654,-0.7586425333693066
1655,-0.76878739553008
1656,-0.7787423810793246
1657,-0.7885050313152785
1658,-0.7980729350351469
1659,-0.8074437291482526
1660,-0.8166150992289004
1661,-0.8255847801268041
1662,-0.8343505564760595
1663,-0.8429102633004298
1664,-0.8512617864988926
1665,-0.8594030634036799
1666,-0.8673320832624162
1667,-0.8750468877503
1668,-0.8825455714464396
1669,-0.8898262823182421
1670,-0.8968872221547858
1671,-0.9037266470379054
1672,-0.9103428677497737
1673,-0.9167342502003784
1674,-0.9228992158395245
1675,-0.9288362420289541
1676,-0.9345438624303506
1677,-0.9400206673620046
1678,-0.9452653041570152
1679,-0.9502764774798947
1680,-0.9550529496680719
1681,-0.959593541010278
1682,-0.9638971300688709
1683,-0.9679626539310409
1684,-0.9717891084895335
1685,-0.9753755486771957
1686,-0.9787210887080295
1687,-0.9818249022926473
1688,-0.9846862228479855
1689,-0.9873043436768596
1690,-0.9896786181531013
1691,-0.9918084598724978
1692,-0.9936933428017679
1693,-0.9953328014105921
1694,-0.9967264307813538
1695,-0.9978738867127508
1696,-0.9987748858035173
1697,-0.9994292055239735
1698,-0.9998366842683521
1699,-0.999997221397152
1700,-0.9999107772603023
1701,-0.9995773732079961
1702,-0.9989970915853258
1703,-0.9981700757108418
1704,-0.9970965298427505
1705,-0.995776719127506
1706,-0.9942109695353165
1707,-0.9923996677766227
1708,-0.990343261211945
1709,-0.9880422577346868
1710,-0.9854972256520733
1711,-0.9827087935424432
1712,-0.9796776500956197
1713,-0.9764045439521336
1714,-0.9728902835054156
1715,-0.9691357367208775
1716,-0.9651418308987646
1717,-0.9609095524654299
1718,-0.9564399467112187
1719,-0.9517341175563604
1720,-0.9467932272493531
1721,-0.9416184961055029
1722,-0.9362112021852165
1723,-0.9305726809948424
1724,-0.9247043251473501
1725,-0.9186075840235963
1726,-0.9122839634029587
1727,-0.905735025111455
1728,-0.8989623866093962
1729,-0.8919677206287993
1730,-0.8847527547197515
1731,-0.8773192708451223
1732,-0.8696691049481496
1733,-0.8618041464709647
1734,-0.8537263379309266
1735,-0.8454376743898842
1736,-0.8369402030058102
1737,-0.8282360224888279
1738,-0.8193272826305475
1739,-0.8102161837166973
1740,-0.8009049760327047
1741,-0.7913959592701966
1742,-0.781691481988958
1743,-0.7717939410197298
1744,-0.7617057808812137
1745,-0.7514294931575506
1746,-0.7409676159158535
1747,-0.7303227330363266
1748,-0.7194974736326313
1749,-0.70849451133869
1750,-0.6973165636823889
1751,-0.6859663914254056
1752,-0.6744467978395569
1753,-0.662760628077881
1754,-0.6509107683972815
1755,-0.6389001455102008
1756,-0.6267317258069323
1757,-0.6144085146900569
1758,-0.601933555753302
1759,-0.5893099300979233
1760,-0.5765407555199367
1761,-0.5636291857808133
1762,-0.5505784098052494
1763,-0.5373916509055048
1764,-0.5240721659608217
1765,-0.5106232446559196
1766,-0.49704820861286675
1767,-0.4833504106456977
1768,-0.46953323384435197
1769,-0.45560009081491576
1770,-0.44155442278587753
1771,-0.4273996987705836
1772,-0.4131394147566086
1773,-0.3987770927570006
1774,-0.3843162800193755
1775,-0.36976054808333936
1776,-0.35511349197892833
1777,-0.34037872924436907
1778,-0.3255598991137622
1779,-0.3106606615569769
1780,-0.29568469642362794
1781,-0.2806357025068152
1782,-0.2655173966434449
1783,-0.25033351276821
1784,-0.23508780104044266
1785,-0.21978402685456883
1786,-0.20442596999494478
1787,-0.18901742360313836
1788,-0.17356219332627665
1789,-0.15806409632017432
1790,-0.14252696032067352
1791,-0.12695462274871874
1792,-0.11135092966903563
1793,-0.09571973492664178
1794,-0.08006489912279899
1795,-0.06439028874839718
1796,-0.048699775127545586
1797,-0.03299723354844887
1798,-0.01728654224093639
1799,-0.0015715814694799903
1800,0.01414376745423528
1801,0.029855623115385053
1802,0.04556010498373843
1803,0.06125333432117276
1804,0.0769314352050601
1805,0.09259053539841255
1806,0.10822676740786111
1807,0.12383626935182965
1808,0.13941518597951336
1809,0.15495966957244214
1810,0.1704658809165478
1811,0.1859299902718438
1812,0.20134817826810247
1813,0.21671663691253717
1814,0.232031570444778
1815,0.2472891963739557
1816,0.2624857463277132
1817,0.2776174670465521
1818,0.2926806212615038
1819,0.3076714886453389
1820,0.3225863667174836
1821,0.33742157178604953
1822,0.3521734398093995
1823,0.3668383273628031
1824,0.38141261245655445
1825,0.3958926955255783
1826,0.4102750002372909
1827,0.4245559744353188
1828,0.43873209097009835
1829,0.45279984859021044
1830,0.46675577282644504
1831,0.4805964168044751
1832,0.4943183621541759
1833,0.5079182197772937
1834,0.5213926307734202
1835,0.5347382671937542
1836,0.5479518329193205
1837,0.5610300644316562
1838,0.5739697316436151
1839,0.586767638685041
1840,0.5994206247157225
1841,0.61192556466476
1842,0.6242793700549393
1843,0.6364789896964174
1844,0.6485214105203736
1845,0.66040365825506
1846,0.6721227982107404
1847,0.6836759359658156
1848,0.6950602180985415
1849,0.7062728329072372
1850,0.7173110110680322
1851,0.7281720263653464
1852,0.738853196304312
1853,0.7493518828436885
1854,0.7596654929876636
1855,0.7697914794702228
1856,0.7797273413506417
1857,0.7894706246503598
1858,0.7990189229498746
1859,0.8083698780006763
1860,0.8175211802769781
1861,0.8264705695848513
1862,0.8352158355700856
1863,0.843754818322106
1864,0.8520854088583808
1865,0.8602055496811126
1866,0.8681132352581661
1867,0.8758065125339227
1868,0.8832834814043333
1869,0.8905422951966453
1870,0.8975811611212767
1871,0.9043983406923494
1872,0.9109921501991685
1873,0.9173609610836878
1874,0.9235032003704609
1875,0.9294173510342392
1876,0.9351019523865478
1877,0.9405556004309781
1878,0.9457769482199407
1879,0.950764706169934
1880,0.9555176424015281
1881,0.9600345830164548
1882,0.9643144124183418
1883,0.9683560735626079
1884,0.972158568235637
1885,0.9757209572879464
1886,0.9790423608737346
1887,0.9821219586648914
1888,0.9849589900591947
1889,0.9875527543596117
1890,0.9899026109521409
1891,0.9920079794667905
1892,0.9938683399135865
1893,0.9954832328187969
1894,0.996852259332102
1895,0.9979750813286612
1896,0.9988514214913577
1897,0.999481063380799
1898,0.9998638514862194
1899,0.9999996912662256
1900,0.999888549170592
1901,0.9995304526494275
1902,0.9989254901464415
1903,0.9980738110758934
1904,0.9969756257873656
1905,0.995631205512804
1906,0.9940408823005454
1907,0.9922050489302484
1908,0.9901241588203015
1909,0.9877987259141386
1910,0.9852293245495649
1911,0.9824165893247231
1912,0.9793612149318446
1913,0.9760639559945067
1914,0.9725256268761575
1915,0.968747101482034
1916,0.9647293130362147
1917,0.9604732538636512
1918,0.9559799751280696
1919,0.9512505865965423
1920,0.9462862563362753
1921,0.9410882104518417
1922,0.9356577327619467
1923,0.9299961644989229
1924,0.9241049039679501
1925,0.9179854062069391
1926,0.9116391826157255
1927,0.9050678005997792
1928,0.8982728831750544
1929,0.8912561085572279
1930,0.8840192097694861
1931,0.8765639741885165
1932,0.8688922431262541
1933,0.861005911361811
1934,0.8529069266805981
1935,0.8445972893781611
1936,0.8360790517926326
1937,0.8273543177629842
1938,0.8184252421572108
1939,0.8092940302835748
1940,0.7999629373950605
1941,0.7904342680945629
1942,0.7807103757956985
1943,0.770793662124367
1944,0.7606865763345902
1945,0.7503916146847862
1946,0.7399113198493129
1947,0.7292482802718452
1948,0.7184051295357721
1949,0.70738454569873
1950,0.6961892506408001
1951,0.6848220094028691
1952,0.6732856294883655
1953,0.6615829601803741
1954,0.6497168918161671
1955,0.6376903551114546
1956,0.6255063203869338
1957,0.6131677969018428
1958,0.6006778320317662
1959,0.5880395105841684
1960,0.5752559539846469
1961,0.5623303195467798
1962,0.5492657996689897
1963,0.5360656210580386
1964,0.5227330439075827
1965,0.5092713611296303
1966,0.49568389751686964
1967,0.48197400893395986
1968,0.46814508146967837
1969,0.4542005306130374
1970,0.44014380042280066
1971,0.4259783626576277
1972,0.41170771593161753
1973,0.39733538482373976
1974,0.3828649190536888
1975,0.3682998925451822
1976,0.35364390262386486
1977,0.3389005690344426
1978,0.3240735331278702
1979,0.3091664569006879
1980,0.29418302213852443
1981,0.27912692947934326
1982,0.2640018975133148
1983,0.24881166183635176
1984,0.23355997416949786
1985,0.21825060140434255
1986,0.20288732468677806
1987,0.18747393845465016
1988,0.1720142495504436
1989,0.15651207622398494
1990,0.14097124723944773
1991,0.12539560090832688
1992,0.10978898411973322
1993,0.09415525144079039
1994,0.07849826409958148
1995,0.0628218891183913
1996,0.047129998257152354
1997,0.031426467144224125
1998,0.015715174253832054
1999,-9.71364707913698e-13
