,sinus
1206,-0.40309629277774855
1207,-0.45979200596729725
1208,-0.5146713148416078
1209,-0.5675174191151404
1210,-0.618121550781933
1211,-0.6662837985641198
1212,-0.7118138979665951
1213,-0.7545319827448207
1214,-0.794269295435053
1215,-0.8308688541802577
1216,-0.8641860726726159
1217,-0.8940893315772261
1218,-0.9204604983009111
1219,-0.9431953938117478
1220,-0.9622042040596968
1221,-0.9774118349332904
1222,-0.9887582088043042
1223,-0.9961985019314216
1224,-0.9997033214948597
1225,-0.9992588217352538
1226,-0.9948667586480038
1227,-0.9865444830362743
1228,-0.9743248719855456
1229,-0.9582561989439289
1230,-0.9384019430949521
1231,-0.9148405384914078
1232,-0.8876650642448625
1233,-0.8569828768562848
1234,-0.8229151859965829
1235,-0.7855965758467193
1236,-0.7451744732037024
1237,-0.7018085652715969
1238,-0.6556701686324101
1239,-0.6069415527081641
1240,-0.5558152194086744
1241,-0.5024931429184798
1242,-0.4471859715901038
1243,-0.39011219594960633
1244,-0.3314972854539048
1245,-0.27157279782783983
1246,-0.21057546418589793
1247,-0.14874625402317657
1248,-0.08632942301330714
1249,-0.023571548422542866
1250,0.03927944539534029
1251,0.10197526607504699
1252,0.1642682343486941
1253,0.22591226244094917
1254,0.28666382603822727
1255,0.3462829266990467
1256,0.4045340396270495
1257,0.46118704438429226
1258,0.5160181336609188
1259,0.5688106977904599
1260,0.6193561801563615
1261,0.6674549013145972
1262,0.7129168476594006
1263,0.7555624221650318
1264,0.7952231538406908
1265,0.8317423633457128
1266,0.8649757818252093
1267,0.8947921209907385
1268,0.9210735915972816
1269,0.9437163689615027
1270,0.9626310029664329
1271,0.9777427715254696
1272,0.988991975736322
1273,0.9963341756942886
1274,0.999740366114856
1275,0.9991970908690944
1276,0.9947064961576688
1277,0.9862863220444352
1278,0.9739698323454241
1279,0.957805683257996
1280,0.937857731098321
1281,0.9142047800854319
1282,0.8869402709976812
1283,0.8561719120573902
1284,0.8220212533718924
1285,0.7846232068543705
1286,0.7441255131099989
1287,0.7006881580023897
1288,0.6544827403688644
1289,0.6056917943546576
1290,0.5545080681247408
1291,0.5011337625687954
1292,0.4457797324452263
1293,0.38866465331992633
1294,0.33001415787153143
1295,0.27005994429260843
1296,0.20903886129600394
1297,0.14719197205824075
1298,0.08476360223723124
1299,0.022000374510094112
1300,-0.04084976550621798
1301,-0.10353852887729266
1302,-0.1658182641570576
1303,-0.22744293584772587
1304,-0.2881690961600873
1305,-0.34775684700667286
1306,-0.4059707873831668
1307,-0.4625809437034798
1308,-0.5173636779826145
1309,-0.5701025715534405
1310,-0.620589279847352
1311,-0.6686243555383573
1312,-0.7140180365199578
1313,-0.7565909954062884
1314,-0.7961750481485877
1315,-0.8326138182158065
1316,-0.8657633546147888
1317,-0.8954927003582068
1318,-0.921684409950411
1319,-0.944235013254679
1320,-0.9630554243077444
1321,-0.9780712932324976
1322,-0.9892232999825545
1323,-0.9964673886414439
1324,-0.9997749415069109
1325,-0.9991328921138634
1326,-0.9945437768747238
1327,-0.986025725053775
1328,-0.9736123871331602
1329,-0.9573528018999823
1330,-0.9373112027050416
1331,-0.9135667637244127
1332,-0.8862132871503774
1333,-0.8553588326252506
1334,-0.8211252904617163
1335,-0.7836478999267632
1336,-0.7430747151620329
1337,-0.6995660201453802
1338,-0.6532936956181503
1339,-0.6044405399980821
1340,-0.5531995472780646
1341,-0.49977314450911753
1342,-0.44437239228244096
1343,-0.3872161507123154
1344,-0.32853021514220265
1345,-0.26854642377248095
1346,-0.20750174210733516
1347,-0.1456373265770754
1348,-0.08319757204809422
1349,-0.02042914623048656
1350,0.04241998472349266
1351,0.10510153589495587
1352,0.1673678844158796
1353,0.22897304750005945
1354,0.28967365456964955
1355,0.34922990834558315
1356,0.4074065324176722
1357,0.46397370050795494
1358,0.5187079445082583
1359,0.571393037237285
1360,0.6218208467407595
1361,0.6697921583470005
1362,0.7151174618692591
1363,0.7576177000043403
1364,0.7971249759901152
1365,0.8334832166381584
1366,0.8665487890669823
1367,0.896191068001187
1368,0.9222929518742806
1369,0.9447513254102924
1370,0.9634774670196461
1371,0.9783973992306668
1372,0.9894521809760128
1373,0.9965981404462676
1374,0.9998070475837758
1375,0.9990662256316215
1376,0.9943786011981193
1377,0.9857626927030406
1378,0.9732525372250445
1379,0.9568975560135405
1380,0.9367623592953953
1381,0.9129264909605367
1382,0.8854841144446548
1383,0.8545436405831823
1384,0.8202272994789666
1385,0.7826706575089016
1386,0.7420220818773006
1387,0.6984421544305415
1388,0.6521030373170534
1389,0.6031877927752165
1390,0.5518896600762517
1391,0.4984112920748329
1392,0.4429639545516022
1393,0.38576669178488665
1394,0.3270454610134837
1395,0.26703223997764597
1396,0.205964110387896
1397,0.1440823213906724
1398,0.08163133640078395
1399,0.018857867551742718
1400,-0.04399009919800295
1401,-0.10666428338339268
1402,-0.16891709126911406
1403,-0.2305025936187733
1404,-0.2911774974951254
1405,-0.35070210718662514
1406,-0.40884127123763886
1407,-0.46536531135778975
1408,-0.5200509298678981
1409,-0.5726820916785699
1410,-0.6230508778176239
1411,-0.6709583068777861
1412,-0.716215120930836
1413,-0.7586425333662687
1414,-0.7980729350367214
1415,-0.8343505564815107
1416,-0.8673320832564738
1417,-0.8968872221559414
1418,-0.922899215832126
1419,-0.9452653041626161
1420,-0.9638971300676292
1421,-0.9787210887085658
1422,-0.9896786181513905
1423,-0.9967264307809768
1424,-0.9998366842685309
1425,-0.9989970915845572
1426,-0.9942109695358174
1427,-0.9854972256516299
1428,-0.9728902835031287
1429,-0.9564399467062077
1430,-0.9362112021842981
1431,-0.9122839634108283
1432,-0.8847527547219246
1433,-0.8537263379295659
1434,-0.8193272826248779
1435,-0.7816914819964038
1436,-0.7409676159140987
1437,-0.6973165636961614
1438,-0.6509107683842507
1439,-0.6019335557570255
1440,-0.550578409803068
1441,-0.49704820862953986
1442,-0.441554422783533
1443,-0.3843162800102459
1444,-0.32555989909753236
1445,-0.26551739664794044
1446,-0.20442596999238688
1447,-0.14252696031088544
1448,-0.08006489910568909
1449,-0.017286542238323693
1450,0.045560104964543595
1451,0.10822676739599241
1452,0.17046588091912263
1453,0.23203157045439718
1454,0.29268062125008776
1455,0.3521734398118452
1456,0.41027500021976776
1457,0.4667557728416255
1458,0.5213926307694413
1459,0.5739697316457549
1460,0.6242793700399286
1461,0.6721227982072878
1462,0.7173110110749225
1463,0.7596654929988262
1464,0.7990189229470709
1465,0.8352158355715226
1466,0.8681132352630747
1467,0.8975811611288439
1468,0.9235032003714633
1469,0.9457769482231528
1470,0.9643144124151809
1471,0.979042360872785
1472,0.9899026109535427
1473,0.9968522593311555
1474,0.9998638514862626
1475,0.998925490147332
1476,0.9940408822986744
1477,0.9852293245503634
1478,0.9725256268755492
1479,0.9559799751337079
1480,0.9356577327635923
1481,0.9116391826146516
1482,0.8840192097614623
1483,0.8529069266830324
1484,0.8184252421557093
1485,0.7807103757895189
1486,0.7399113198377659
1487,0.6961892506389242
1488,0.6497168918086497
1489,0.6006778320413112
1490,0.5492657996728861
1491,0.4956838975146002
1492,0.44014380043352086
1493,0.38286491905127484
1494,0.32407353314604803
1495,0.2640018974967588
1496,0.20288732469134393
1497,0.14097124723686072
1498,0.07849826411873698
1499,0.015715174258494346
1500,-0.04712999826170311
1501,-0.10978898413149348
1502,-0.1720142495405965
1503,-0.23355997417392768
1504,-0.29418302214983266
1505,-0.3536439026417379
1506,-0.41170771592913863
1507,-0.4681450814737041
1508,-0.5227330438990611
1509,-0.5752559540062281
1510,-0.625506320396165
1511,-0.6732856294809745
1512,-0.7184051295338799
1513,-0.7606865763186557
1514,-0.7999629374021602
1515,-0.8360790517871487
1516,-0.8688922431285092
1517,-0.8982728831674643
1518,-0.9241049039669106
1519,-0.9462862563377483
1520,-0.9647293130393293
1521,-0.9793612149298242
1522,-0.9901241588209402
1523,-0.9969756257882851
1524,-0.9998885491708772
1525,-0.9988514214914881
1526,-0.9938683399130828
1527,-0.984958990060922
1528,-0.9721585682294547
1529,-0.9555176423980386
1530,-0.9351019523900902
1531,-0.9109921502002903
1532,-0.8832834814158423
1533,-0.8520854088521881
1534,-0.8175211802827348
1535,-0.7797273413477892
1536,-0.738853196315951
1537,-0.6950602181057282
1538,-0.6485214105169057
1539,-0.599420624706252
1540,-0.5479518329276823
1541,-0.49431836215021563
1542,-0.43873209095946614
1543,-0.38141261243889113
1544,-0.3225863667200583
1545,-0.26248574632331717
1546,-0.2013481782850208
1547,-0.13941518595338734
1548,-0.07693143519326338
1549,-0.014143767435129458
1550,0.048699775124828676
1551,0.11135092964464029
1552,0.17356219333792886
1553,0.2350878010307267
1554,0.29568469642798
1555,0.35511349196278197
1556,0.4131394147475055
1557,0.46953323384837437
1558,0.5240721659708986
1559,0.5765407555117692
1560,0.6267317258104823
1561,0.6744467978482925
1562,0.7194974736459014
1563,0.7617057808794512
1564,0.8009049760354328
1565,0.8369402029963573
1566,0.8696691049575819
1567,0.8989623866145788
1568,0.9247043251546241
1569,0.9467932272484777
1570,0.9651418308923397
1571,0.9796776500979929
1572,0.9903432612105593
1573,0.9970965298430975
1574,0.9999107772600715
1575,0.998774885804012
1576,0.9936933428020729
1577,0.9846862228459228
1578,0.9717891084918912
1579,0.9550529496667214
1580,0.9345438624261403
1581,0.9103428677418658
1582,0.8825455714477187
1583,0.851261786496502
1584,0.8166150992388695
1585,0.7787423810627729
1586,0.7377932478837007
1587,0.6939294688433201
1588,0.6473243274617021
1589,0.5981619369035504
1590,0.5466365127884125
1591,0.4929516058838267
1592,0.4373192979003938
1593,0.3799593638408142
1594,0.3210984035752701
1595,0.26096894684425237
1596,0.19980853454639178
1597,0.13785878039019275
1598,0.07536441628617378
1599,0.01257232570760047
1600,-0.05026943173491643
1601,-0.1129126001933321
1602,-0.1751097084305679
1603,-0.2366150472512608
1604,-0.29718564043120826
1605,-0.3565822042541433
1606,-0.4145700931917852
1607,-0.47092022653708066
1608,-0.5254099936278985
1609,-0.5778241330842575
1610,-0.6279555832790246
1611,-0.6756063003983
1612,-0.7205880406524021
1613,-0.7627231041072345
1614,-0.8018450365376759
1615,-0.837799287088107
1616,-0.8704438187884451
1617,-0.8996496697288354
1618,-0.9253014624319105
1619,-0.9472978597125125
1620,-0.9655519649859041
1621,-0.9799916655840174
1622,-0.9905599175812455
1623,-0.9972149712014533
1624,-0.9999305357005915
1625,-0.998695883271102
1626,-0.9935158913978649
1627,-0.984411023589168
1628,-0.9714172485480083
1629,-0.9545858980789468
1630,-0.9339834642708223
1631,-0.9096913368791555
1632,-0.8818054817205679
1633,-0.8504360616350201
1634,-0.8157070012451803
1635,-0.7777554974219679
1636,-0.7367314772177858
1637,-0.6927970056863835
1638,-0.646125645577465
1639,-0.5969017717187329
1640,-0.5453198425524628
1641,-0.4915836320911435
1642,-0.43590542469339244
1643,-0.37850517673872935
1644,-0.3196096473316482
1645,-0.2594515028058617
1646,-0.19826839733520116
1647,-0.1363020342761052
1648,-0.0737972112097624
1649,-0.011000852928063643
1650,0.05183896412791785
1651,0.11447399183367751
1652,0.1766567910250228
1653,0.23814170909169716
1654,0.29868585036901435
1655,0.35805003580667283
1656,0.4159997476753994
1657,0.47230605613978466
1658,0.526746523590612
1659,0.5791060834825783
1660,0.629177889779023
1661,0.6767641343101221
1662,0.7216768279406072
1663,0.7637385435270289
1664,0.8027831165870626
1665,0.8386563019087536
1666,0.8712163827650437
1667,0.9003347308381898
1668,0.9258963143350398
1669,0.9478001524647856
1670,0.9659597142841928
1671,0.9803032606182028
1672,0.9907741274018304
1673,0.997330949564306
1674,0.99994782444247
1675,0.9986144140908104
1676,0.9933359861353862
1677,0.984133392965335
1678,0.9710429893368444
1679,0.9541164887882716
1680,0.9334207592874914
1681,0.9090375591730936
1682,0.8810632140349044
1683,0.8496082363071754
1684,0.8147968885781843
1685,0.7767666927897448
1686,0.7356678869013161
1687,0.6916628314110309
1688,0.6449253678691791
1689,0.5956401322642438
1690,0.5440018254474913
1691,0.4902144441255161
1692,0.43449047490912446
1693,0.37705005480505266
1694,0.3181201017213667
1695,0.25793341792791535
1696,0.1967277704268796
1697,0.1347449515425627
1698,0.07222982392189507
1699,0.009429352948749635
1700,-0.05340836854355558
1701,-0.1160351007670725
1702,-0.17820343730020097
1703,-0.23966778272483585
1704,-0.3001853226472033
1705,-0.3595169830493826
1706,-0.41742837469379146
1707,-0.4736907191823399
1708,-0.5280817525579838
1709,-0.5803866035642605
1710,-0.6303986423141322
1711,-0.6779202966597807
1712,-0.7227638327608154
1713,-0.7647520965744694
1714,-0.8037192138839743
1715,-0.8395112453575104
1716,-0.8719867949362644
1717,-0.9010175682126322
1718,-0.926488879405758
1719,-0.9483001042740664
1720,-0.9663650777952201
1721,-0.9806124344309499
1722,-0.9909858901353095
1723,-0.9974444646537954
1724,-0.9999626434436464
1725,-0.9985304784629152
1726,-0.9931536274656427
1727,-0.9838533316601356
1728,-0.9706663317689094
1729,-0.9536447229453172
1730,-0.9328557488972811
1731,-0.908381536274685
1732,-0.8803187702653306
1733,-0.8487783125421999
1734,-0.8138847634689436
1735,-0.7757759696632032
1736,-0.7346024796203613
1737,-0.6905269487974741
1738,-0.6437234972791906
1739,-0.5943770216327633
1740,-0.542682464728829
1741,-0.4888440454193722
1742,-0.43307445193751903
1743,-0.37559400157985184
1744,-0.3166297703958466
1745,-0.2564146960161116
1746,-0.19518665762657506
1747,-0.13318753597768634
1748,-0.07066225817770996
1749,-0.007857829738366353
1750,0.054977641018410975
1751,0.11759592305105959
1752,0.17974964346471728
1753,0.24119326440975106
1754,0.30168405347894806
1755,0.3609830422776303
1756,0.41885597074486647
1757,0.47507421227048363
1758,0.5294156772568628
1759,0.5816656901665864
1760,0.6316178378240387
1761,0.6790747846773484
1762,0.7238490524685259
1763,0.765763760821291
1764,0.8046533260817017
1765,0.8403641153227784
1766,0.8727550534278238
1767,0.9016981802162247
1768,0.9270791561585591
1769,0.9487977139055389
1770,0.9667680544953368
1771,0.980919186264298
1772,0.9911952052626459
1773,0.997555516183179
1774,0.999974992666765
1775,0.9984440765931034
1776,0.9929688158357277
1777,0.9835708403600305
1778,0.9702872767954906
1779,0.9531706017327568
1780,0.9322884344538404
1781,0.9077232697799233
1782,0.8795721521953811
1783,0.8479462924206359
1784,0.8129706281702882
1785,0.7747833304526065
1786,0.7335352579274184
1787,0.6893893606932656
1788,0.6425200367759635
1789,0.5931124430142247
1790,0.5413617636306546
1791,0.48747243933207357
1792,0.43165735935460786
1793,0.3741370207403077
1794,0.31513865700839155
1795,0.2548953407933886
1796,0.19364506271208254
1797,0.13162979151462342
1798,0.06909451793597374
1799,0.006286287061960753
1800,-0.05654677773470729
1801,-0.11915645494622903
1802,-0.18129540564237595
1803,-0.2427181503787016
1804,-0.3031820392180878
1805,-0.362448209979039
1806,-0.42028253224977324
1807,-0.476456531987168
1808,-0.5307482943432233
1809,-0.5829433401540259
1810,-0.6328354733201094
1811,-0.6802275954472043
1812,-0.7249324843231466
1813,-0.7667735337312402
1814,-0.8055854508904632
1815,-0.8412149097138162
1816,-0.8735211562996015
1817,-0.90237656513007
1818,-0.9276671431465313
1819,-0.9492929801393222
1820,-0.9671686434190933
1821,-0.9812235153492483
1822,-0.9914020722668588
1823,-0.997664103882287
1824,-0.9999848720822397
1825,-0.9983552086979768
1826,-0.9927815517021017
1827,-0.9832859197731995
1828,-0.969905825324726
1829,-0.9526941263128934
1830,-0.9317188173898162
1831,-0.9070627613512745
1832,-0.8788233616966374
1833,-0.8471121779821148
1834,-0.8120544849230289
1835,-0.773788777664845
1836,-0.7324662245176264
1837,-0.6882500698870806
1838,-0.6413149893095578
1839,-0.591846399438299
1840,-0.5400397254638438
1841,-0.48609962925130873
1842,-0.43023920060793963
1843,-0.3726791157770471
1844,-0.3136467652970847
1845,-0.253375356012356
1846,-0.19210298954803778
1847,-0.13007172188540986
1848,-0.06752660703977291
1849,-0.004714728888347388
1850,0.05811577472970938
1851,0.12071669254045561
1852,0.18284072004398363
1853,0.24424243689364003
1854,0.3046792760815908
1855,0.36391248245341085
1856,0.42170805571153763
1857,0.47783767494380935
1858,0.5320796005503893
1859,0.5842195503236286
1860,0.6340515457949433
1861,0.6813787261647533
1862,0.7260141257289968
1863,0.767781412791662
1864,0.8065155860080316
1865,0.842063626397761
1866,0.8742851017161725
1867,0.9030527213037713
1868,0.9282528389174232
1869,0.9497859017247229
1870,0.9675668435621176
1871,0.9815254209398511
1872,0.9916064906407763
1873,0.9977702274769576
1874,0.9999922816650522
1875,0.99826387499545
1876,0.9925918355237469
1877,0.9829985705981502
1878,0.9695219783198766
1879,0.9522152978625594
1880,0.9311468990909912
1881,0.906400012571181
1882,0.8780724006324419
1883,0.8462759712867908
1884,0.811136336023852
1885,0.7727923136826629
1886,0.7313953819917646
1887,0.687109079192819
1888,0.6401083579009159
1889,0.5905788940787589
1890,0.5387163534692132
1891,0.48472561854228374
1892,0.42881997927899906
1893,0.37122029037187587
1894,0.31215409891909796
1895,0.2518547453990127
1896,0.1905604419146167
1897,0.12851333102482648
1898,0.06595852936164327
1899,0.003143159040863744
1900,-0.059684628244422576
1901,-0.12227663195126996
1902,-0.18438558285281492
1903,-0.24576612013332116
1904,-0.30617576048238504
1905,-0.36537585613841667
1906,-0.4231325376093021
1907,-0.47921763767801034
1908,-0.5334095926148256
1909,-0.5854943175469953
1910,-0.6352660522674762
1911,-0.6825281739229462
1912,-0.7270939739544213
1913,-0.7687873955319435
1914,-0.8074437291542641
1915,-0.8429102632941681
1916,-0.8750468877481887
1917,-0.9037266470298082
1918,-0.9288362420354251
1919,-0.9502764774808022
1920,-0.9679626539335996
1921,-0.9818249022904386
1922,-0.9918084598719406
1923,-0.9978738867129406
1924,-0.9999972213971761
1925,-0.9981700757111056
1926,-0.9923996677762641
1927,-0.9827087935392093
1928,-0.9691357367219527
1929,-0.951734117555466
1930,-0.9305726810017668
1931,-0.9057350251133037
1932,-0.8773192708437239
1933,-0.845437674384442
1934,-0.8102161837235186
1935,-0.7717939410225033
1936,-0.7303227330542168
1937,-0.6859663914074026
1938,-0.638900145507959
1939,-0.5893099300896907
1940,-0.5373916509153194
1941,-0.4833504106495162
1942,-0.4273996987679491
1943,-0.36976054807387154
1944,-0.31066066156112293
1945,-0.2503335127653887
1946,-0.189017423593132
1947,-0.12695462272417699
1948,-0.06439028874548913
1949,-0.0015715814883937456
1950,0.06125333431681909
1951,0.1238362693547213
1952,0.18592999028185617
1953,0.24728919636267932
1954,0.3076714886411886
1955,0.3668383273384392
1956,0.4245559744511326
1957,0.4805964168070306
1958,0.534738267202365
1959,0.5867676386756172
1960,0.636478989693053
1961,0.6836759359679422
1962,0.7281720263723307
1963,0.7697914794674385
1964,0.8083698780023917
1965,0.8437548183275753
1966,0.875806512542353
1967,0.9043983406935928
1968,0.9294173510272594
1969,0.9507647061685822
1970,0.9683560735633352
1971,0.9821219586668096
1972,0.9920079794653222
1973,0.9979750813283838
1974,0.9999996912662049
1975,0.9980738110748099
1976,0.992205048930792
1977,0.9824165893228206
1978,0.9687471014849208
1979,0.9512505865978875
1980,0.9299961644978517
1981,0.9050678005954458
1982,0.8765639741906158
1983,0.844597289376601
1984,0.8092940302775892
1985,0.7707936621132396
1986,0.7292482802748298
1987,0.6848220093954435
1988,0.6376903551148144
1989,0.5880395105818114
1990,0.5360656210494363
1991,0.48197400894415676
1992,0.42597836266157396
1993,0.36829989256953094
1994,0.30916645688407757
1995,0.24881166184057646
1996,0.18747393845178772
1997,0.12539560091987284
1998,0.06282188912274454
1999,-3.885458831654792e-12
